ID;PROP_ID;COMP_ID;SurfaceTensionA;SurfaceTensionB;SurfaceTensionN;SurfaceTensionTmin;SurfaceTensionTmax
24629;18970;24632;-12321;-12321;-12321;-12321;-12321
24630;11638;24633;-12321;-12321;-12321;-12321;-12321
24631;11867;24634;-12321;-12321;-12321;-12321;-12321
24632;11035;24635;-12321;-12321;-12321;-12321;-12321
24633;11036;24636;-12321;-12321;-12321;-12321;-12321
24634;19269;24637;-12321;-12321;-12321;-12321;-12321
24635;19270;24638;-12321;-12321;-12321;-12321;-12321
24636;13713;24639;-12321;-12321;-12321;-12321;-12321
24637;13718;24640;-12321;-12321;-12321;-12321;-12321
24638;19457;24641;-12321;-12321;-12321;-12321;-12321
24639;19196;24642;-12321;-12321;-12321;-12321;-12321
24640;19490;24643;-12321;-12321;-12321;-12321;-12321
24641;19542;24644;-12321;-12321;-12321;-12321;-12321
24642;19703;24645;-12321;-12321;-12321;-12321;-12321
24643;9922;24646;-12321;-12321;-12321;-12321;-12321
24644;12999;24647;-12321;-12321;-12321;-12321;-12321
24645;19480;24648;-12321;-12321;-12321;-12321;-12321
24646;19482;24649;-12321;-12321;-12321;-12321;-12321
24647;19481;24650;-12321;-12321;-12321;-12321;-12321
24648;19483;24651;-12321;-12321;-12321;-12321;-12321
24649;13716;24652;-12321;-12321;-12321;-12321;-12321
24650;13741;24653;-12321;-12321;-12321;-12321;-12321
24651;12069;24654;-12321;-12321;-12321;-12321;-12321
24652;17387;24655;-12321;-12321;-12321;-12321;-12321
24653;10010;24656;-12321;-12321;-12321;-12321;-12321
24654;11242;24657;-12321;-12321;-12321;-12321;-12321
24655;10279;24658;-12321;-12321;-12321;-12321;-12321
24656;15853;24659;-12321;-12321;-12321;-12321;-12321
24657;16813;24660;-12321;-12321;-12321;-12321;-12321
24658;14639;24661;-12321;-12321;-12321;-12321;-12321
24659;13177;24662;-12321;-12321;-12321;-12321;-12321
24660;15125;24663;-12321;-12321;-12321;-12321;-12321
24661;12845;24664;-12321;-12321;-12321;-12321;-12321
24662;17924;24665;-12321;-12321;-12321;-12321;-12321
24663;14151;24666;-12321;-12321;-12321;-12321;-12321
24664;12020;24667;-12321;-12321;-12321;-12321;-12321
24665;13157;24668;-12321;-12321;-12321;-12321;-12321
24666;16964;24669;-12321;-12321;-12321;-12321;-12321
24667;9780;24670;-12321;-12321;-12321;-12321;-12321
24668;12373;24671;-12321;-12321;-12321;-12321;-12321
24669;8648;24672;-12321;-12321;-12321;-12321;-12321
24670;16447;24673;-12321;-12321;-12321;-12321;-12321
24671;16692;24674;-12321;-12321;-12321;-12321;-12321
24672;14252;24675;-12321;-12321;-12321;-12321;-12321
24673;16742;24676;-12321;-12321;-12321;-12321;-12321
24674;17154;24677;-12321;-12321;-12321;-12321;-12321
24675;17247;24678;-12321;-12321;-12321;-12321;-12321
24676;14279;24679;-12321;-12321;-12321;-12321;-12321
24677;16111;24680;-12321;-12321;-12321;-12321;-12321
24678;13730;24681;-12321;-12321;-12321;-12321;-12321
24679;17182;24682;-12321;-12321;-12321;-12321;-12321
24680;9310;24683;-12321;-12321;-12321;-12321;-12321
24681;14251;24684;-12321;-12321;-12321;-12321;-12321
24682;14942;24685;-12321;-12321;-12321;-12321;-12321
24683;14250;24686;-12321;-12321;-12321;-12321;-12321
24684;14909;24687;-12321;-12321;-12321;-12321;-12321
24685;11527;24688;-12321;-12321;-12321;-12321;-12321
24686;16133;24689;-12321;-12321;-12321;-12321;-12321
24687;13460;24690;-12321;-12321;-12321;-12321;-12321
24688;13388;24691;-12321;-12321;-12321;-12321;-12321
24689;16113;24692;-12321;-12321;-12321;-12321;-12321
24690;16914;24693;-12321;-12321;-12321;-12321;-12321
24691;15349;24694;-12321;-12321;-12321;-12321;-12321
24692;18995;24695;-12321;-12321;-12321;-12321;-12321
24693;16135;24696;-12321;-12321;-12321;-12321;-12321
24694;16136;24697;-12321;-12321;-12321;-12321;-12321
24695;13031;24698;-12321;-12321;-12321;-12321;-12321
24696;13931;24699;-12321;-12321;-12321;-12321;-12321
24697;12464;24700;-12321;-12321;-12321;-12321;-12321
24698;17317;24701;-12321;-12321;-12321;-12321;-12321
24699;17462;24702;-12321;-12321;-12321;-12321;-12321
24700;16169;24703;-12321;-12321;-12321;-12321;-12321
24701;16114;24704;-12321;-12321;-12321;-12321;-12321
24702;14680;24705;-12321;-12321;-12321;-12321;-12321
24703;14681;24706;-12321;-12321;-12321;-12321;-12321
24704;10396;24707;-12321;-12321;-12321;-12321;-12321
24705;9651;24708;-12321;-12321;-12321;-12321;-12321
24706;17133;24709;-12321;-12321;-12321;-12321;-12321
24707;8479;24710;-12321;-12321;-12321;-12321;-12321
24708;16388;24711;-12321;-12321;-12321;-12321;-12321
24709;15491;24712;-12321;-12321;-12321;-12321;-12321
24710;7286;24713;-12321;-12321;-12321;-12321;-12321
24711;6706;24714;-12321;-12321;-12321;-12321;-12321
24712;5785;24715;-12321;-12321;-12321;-12321;-12321
24713;13791;24716;-12321;-12321;-12321;-12321;-12321
24714;16997;24717;-12321;-12321;-12321;-12321;-12321
24715;8344;24718;-12321;-12321;-12321;-12321;-12321
24716;17983;24719;-12321;-12321;-12321;-12321;-12321
24717;16649;24720;-12321;-12321;-12321;-12321;-12321
24718;16994;24721;-12321;-12321;-12321;-12321;-12321
24719;10596;24722;-12321;-12321;-12321;-12321;-12321
24720;16442;24723;-12321;-12321;-12321;-12321;-12321
24721;8269;24724;-12321;-12321;-12321;-12321;-12321
24722;16209;24725;-12321;-12321;-12321;-12321;-12321
24723;6704;24726;-12321;-12321;-12321;-12321;-12321
24724;9152;24727;-12321;-12321;-12321;-12321;-12321
24725;6825;24728;-12321;-12321;-12321;-12321;-12321
24726;9198;24729;-12321;-12321;-12321;-12321;-12321
24727;12223;24730;-12321;-12321;-12321;-12321;-12321
24728;18072;24731;-12321;-12321;-12321;-12321;-12321
24729;8123;24732;-12321;-12321;-12321;-12321;-12321
24730;17164;24733;-12321;-12321;-12321;-12321;-12321
24731;10648;24734;-12321;-12321;-12321;-12321;-12321
24732;7493;24735;-12321;-12321;-12321;-12321;-12321
24733;19424;24736;-12321;-12321;-12321;-12321;-12321
24734;9192;24737;-12321;-12321;-12321;-12321;-12321
24735;12952;24738;-12321;-12321;-12321;-12321;-12321
24736;18776;24739;-12321;-12321;-12321;-12321;-12321
24737;18980;24740;-12321;-12321;-12321;-12321;-12321
24738;19304;24741;-12321;-12321;-12321;-12321;-12321
24739;9180;24742;-12321;-12321;-12321;-12321;-12321
24740;18866;24743;-12321;-12321;-12321;-12321;-12321
24741;18889;24744;-12321;-12321;-12321;-12321;-12321
24742;19340;24745;-12321;-12321;-12321;-12321;-12321
24743;19306;24746;-12321;-12321;-12321;-12321;-12321
24744;13029;24747;-12321;-12321;-12321;-12321;-12321
24745;18890;24748;-12321;-12321;-12321;-12321;-12321
24746;18875;24749;-12321;-12321;-12321;-12321;-12321
24747;5868;24750;-12321;-12321;-12321;-12321;-12321
24748;8455;24751;-12321;-12321;-12321;-12321;-12321
24749;9189;24752;-12321;-12321;-12321;-12321;-12321
24750;19323;24753;-12321;-12321;-12321;-12321;-12321
24751;8990;24754;-12321;-12321;-12321;-12321;-12321
24752;15817;24755;-12321;-12321;-12321;-12321;-12321
24753;16119;24756;-12321;-12321;-12321;-12321;-12321
24754;7979;24757;-12321;-12321;-12321;-12321;-12321
24755;9025;24758;-12321;-12321;-12321;-12321;-12321
24756;8871;24759;-12321;-12321;-12321;-12321;-12321
24757;7284;24760;-12321;-12321;-12321;-12321;-12321
24758;9674;24761;-12321;-12321;-12321;-12321;-12321
24759;8945;24762;-12321;-12321;-12321;-12321;-12321
24760;5888;24763;-12321;-12321;-12321;-12321;-12321
24761;6656;24764;-12321;-12321;-12321;-12321;-12321
24762;6822;24765;-12321;-12321;-12321;-12321;-12321
24763;19045;24766;-12321;-12321;-12321;-12321;-12321
24764;7576;24767;-12321;-12321;-12321;-12321;-12321
24765;7018;24768;-12321;-12321;-12321;-12321;-12321
24766;13407;24769;-12321;-12321;-12321;-12321;-12321
24767;9167;24770;-12321;-12321;-12321;-12321;-12321
24768;8128;24771;-12321;-12321;-12321;-12321;-12321
24769;17992;24772;-12321;-12321;-12321;-12321;-12321
24770;7972;24773;-12321;-12321;-12321;-12321;-12321
24771;6411;24774;-12321;-12321;-12321;-12321;-12321
24772;6766;24775;-12321;-12321;-12321;-12321;-12321
24773;20002;24776;8.5253999E-2;438.75;1.68199;273.14999;323.14999
24774;6870;24777;-12321;-12321;-12321;-12321;-12321
24775;6760;24778;-12321;-12321;-12321;-12321;-12321
24776;10607;24779;-12321;-12321;-12321;-12321;-12321
24777;11279;24780;-12321;-12321;-12321;-12321;-12321
24778;12907;24781;-12321;-12321;-12321;-12321;-12321
24779;16188;24782;-12321;-12321;-12321;-12321;-12321
24780;19305;24783;-12321;-12321;-12321;-12321;-12321
24781;7775;24784;-12321;-12321;-12321;-12321;-12321
24782;9176;24785;-12321;-12321;-12321;-12321;-12321
24783;8454;24786;-12321;-12321;-12321;-12321;-12321
24784;6615;24787;-12321;-12321;-12321;-12321;-12321
24785;9851;24788;-12321;-12321;-12321;-12321;-12321
24786;10856;24789;-12321;-12321;-12321;-12321;-12321
24787;8943;24790;-12321;-12321;-12321;-12321;-12321
24788;7515;24791;-12321;-12321;-12321;-12321;-12321
24789;7587;24792;-12321;-12321;-12321;-12321;-12321
24790;10830;24793;-12321;-12321;-12321;-12321;-12321
24791;15819;24794;-12321;-12321;-12321;-12321;-12321
24792;11762;24795;-12321;-12321;-12321;-12321;-12321
24793;10046;24796;-12321;-12321;-12321;-12321;-12321
24794;12842;24797;-12321;-12321;-12321;-12321;-12321
24795;16793;24798;-12321;-12321;-12321;-12321;-12321
24796;15306;24799;-12321;-12321;-12321;-12321;-12321
24797;9172;24800;-12321;-12321;-12321;-12321;-12321
24798;14935;24801;-12321;-12321;-12321;-12321;-12321
24799;8131;24802;-12321;-12321;-12321;-12321;-12321
24800;11281;24803;-12321;-12321;-12321;-12321;-12321
24801;9360;24804;-12321;-12321;-12321;-12321;-12321
24802;6112;24805;-12321;-12321;-12321;-12321;-12321
24803;7540;24806;-12321;-12321;-12321;-12321;-12321
24804;6662;24807;-12321;-12321;-12321;-12321;-12321
24805;7692;24808;7.5061001E-2;777;1.23127;326.72;777
24806;7934;24809;-12321;-12321;-12321;-12321;-12321
24807;11470;24810;-12321;-12321;-12321;-12321;-12321
24808;16642;24811;-12321;-12321;-12321;-12321;-12321
24809;8120;24812;-12321;-12321;-12321;-12321;-12321
24810;8133;24813;-12321;-12321;-12321;-12321;-12321
24811;9367;24814;-12321;-12321;-12321;-12321;-12321
24812;17979;24815;-12321;-12321;-12321;-12321;-12321
24813;14696;24816;-12321;-12321;-12321;-12321;-12321
24814;14612;24817;-12321;-12321;-12321;-12321;-12321
24815;9175;24818;-12321;-12321;-12321;-12321;-12321
24816;9171;24819;-12321;-12321;-12321;-12321;-12321
24817;14882;24820;-12321;-12321;-12321;-12321;-12321
24818;13103;24821;-12321;-12321;-12321;-12321;-12321
24819;8111;24822;-12321;-12321;-12321;-12321;-12321
24820;14576;24823;-12321;-12321;-12321;-12321;-12321
24821;16405;24824;-12321;-12321;-12321;-12321;-12321
24822;6861;24825;-12321;-12321;-12321;-12321;-12321
24823;12862;24826;-12321;-12321;-12321;-12321;-12321
24824;8149;24827;-12321;-12321;-12321;-12321;-12321
24825;18251;24828;-12321;-12321;-12321;-12321;-12321
24826;18246;24829;-12321;-12321;-12321;-12321;-12321
24827;18248;24830;-12321;-12321;-12321;-12321;-12321
24828;12238;24831;-12321;-12321;-12321;-12321;-12321
24829;9544;24832;-12321;-12321;-12321;-12321;-12321
24830;12426;24833;-12321;-12321;-12321;-12321;-12321
24831;12424;24834;-12321;-12321;-12321;-12321;-12321
24832;11818;24835;-12321;-12321;-12321;-12321;-12321
24833;9621;24836;-12321;-12321;-12321;-12321;-12321
24834;10212;24837;-12321;-12321;-12321;-12321;-12321
24835;11801;24838;-12321;-12321;-12321;-12321;-12321
24836;16879;24839;-12321;-12321;-12321;-12321;-12321
24837;17145;24840;-12321;-12321;-12321;-12321;-12321
24838;17693;24841;-12321;-12321;-12321;-12321;-12321
24839;13921;24842;-12321;-12321;-12321;-12321;-12321
24840;10011;24843;-12321;-12321;-12321;-12321;-12321
24841;16947;24844;-12321;-12321;-12321;-12321;-12321
24842;12768;24845;-12321;-12321;-12321;-12321;-12321
24843;13789;24846;-12321;-12321;-12321;-12321;-12321
24844;10079;24847;-12321;-12321;-12321;-12321;-12321
24845;16104;24848;-12321;-12321;-12321;-12321;-12321
24846;13581;24849;-12321;-12321;-12321;-12321;-12321
24847;16918;24850;-12321;-12321;-12321;-12321;-12321
24848;15703;24851;-12321;-12321;-12321;-12321;-12321
24849;17626;24852;-12321;-12321;-12321;-12321;-12321
24850;10910;24853;-12321;-12321;-12321;-12321;-12321
24851;17661;24854;-12321;-12321;-12321;-12321;-12321
24852;9486;24855;-12321;-12321;-12321;-12321;-12321
24853;12644;24856;-12321;-12321;-12321;-12321;-12321
24854;10078;24857;-12321;-12321;-12321;-12321;-12321
24855;17497;24858;-12321;-12321;-12321;-12321;-12321
24856;6109;24859;-12321;-12321;-12321;-12321;-12321
24857;9496;24860;-12321;-12321;-12321;-12321;-12321
24858;9652;24861;-12321;-12321;-12321;-12321;-12321
24859;17539;24862;-12321;-12321;-12321;-12321;-12321
24860;17624;24863;-12321;-12321;-12321;-12321;-12321
24861;17625;24864;-12321;-12321;-12321;-12321;-12321
24862;12538;24865;-12321;-12321;-12321;-12321;-12321
24863;12419;24866;-12321;-12321;-12321;-12321;-12321
24864;12429;24867;-12321;-12321;-12321;-12321;-12321
24865;12417;24868;-12321;-12321;-12321;-12321;-12321
24866;12416;24869;-12321;-12321;-12321;-12321;-12321
24867;12420;24870;-12321;-12321;-12321;-12321;-12321
24868;12418;24871;-12321;-12321;-12321;-12321;-12321
24869;18386;24872;-12321;-12321;-12321;-12321;-12321
24870;14698;24873;-12321;-12321;-12321;-12321;-12321
24871;15989;24874;-12321;-12321;-12321;-12321;-12321
24872;14834;24875;-12321;-12321;-12321;-12321;-12321
24873;13928;24876;-12321;-12321;-12321;-12321;-12321
24874;17184;24877;-12321;-12321;-12321;-12321;-12321
24875;17185;24878;-12321;-12321;-12321;-12321;-12321
24876;17183;24879;-12321;-12321;-12321;-12321;-12321
24877;17186;24880;-12321;-12321;-12321;-12321;-12321
24878;10531;24881;-12321;-12321;-12321;-12321;-12321
24879;13522;24882;-12321;-12321;-12321;-12321;-12321
24880;10013;24883;-12321;-12321;-12321;-12321;-12321
24881;10909;24884;-12321;-12321;-12321;-12321;-12321
24882;10485;24885;-12321;-12321;-12321;-12321;-12321
24883;10215;24886;-12321;-12321;-12321;-12321;-12321
24884;7859;24887;-12321;-12321;-12321;-12321;-12321
24885;15990;24888;-12321;-12321;-12321;-12321;-12321
24886;12544;24889;-12321;-12321;-12321;-12321;-12321
24887;7853;24890;-12321;-12321;-12321;-12321;-12321
24888;14539;24891;-12321;-12321;-12321;-12321;-12321
24889;12092;24892;-12321;-12321;-12321;-12321;-12321
24890;11841;24893;-12321;-12321;-12321;-12321;-12321
24891;7733;24894;-12321;-12321;-12321;-12321;-12321
24892;12829;24895;-12321;-12321;-12321;-12321;-12321
24893;12806;24896;-12321;-12321;-12321;-12321;-12321
24894;17355;24897;-12321;-12321;-12321;-12321;-12321
24895;17268;24898;-12321;-12321;-12321;-12321;-12321
24896;16448;24899;-12321;-12321;-12321;-12321;-12321
24897;16608;24900;-12321;-12321;-12321;-12321;-12321
24898;16552;24901;-12321;-12321;-12321;-12321;-12321
24899;13666;24902;-12321;-12321;-12321;-12321;-12321
24900;12703;24903;-12321;-12321;-12321;-12321;-12321
24901;10006;24904;2.6799999E-2;658;0;292.9881;658
24902;18488;24905;-12321;-12321;-12321;-12321;-12321
24903;10904;24906;-12321;-12321;-12321;-12321;-12321
24904;11016;24907;-12321;-12321;-12321;-12321;-12321
24905;7714;24908;-12321;-12321;-12321;-12321;-12321
24906;14440;24909;-12321;-12321;-12321;-12321;-12321
24907;14690;24910;-12321;-12321;-12321;-12321;-12321
24908;12204;24911;-12321;-12321;-12321;-12321;-12321
24909;10324;24912;-12321;-12321;-12321;-12321;-12321
24910;17354;24913;-12321;-12321;-12321;-12321;-12321
24911;13118;24914;-12321;-12321;-12321;-12321;-12321
24912;16766;24915;-12321;-12321;-12321;-12321;-12321
24913;10402;24916;-12321;-12321;-12321;-12321;-12321
24914;6136;24917;-12321;-12321;-12321;-12321;-12321
24915;19597;24918;-12321;-12321;-12321;-12321;-12321
24916;8657;24919;0.048393;722;1.091951;293.14536;722
24917;10752;24920;-12321;-12321;-12321;-12321;-12321
24918;16830;24921;-12321;-12321;-12321;-12321;-12321
24919;17400;24922;-12321;-12321;-12321;-12321;-12321
24920;6773;24923;-12321;-12321;-12321;-12321;-12321
24921;13275;24924;-12321;-12321;-12321;-12321;-12321
24922;6661;24925;-12321;-12321;-12321;-12321;-12321
24923;16874;24926;-12321;-12321;-12321;-12321;-12321
24924;11516;24927;-12321;-12321;-12321;-12321;-12321
24925;6784;24928;-12321;-12321;-12321;-12321;-12321
24926;16875;24929;-12321;-12321;-12321;-12321;-12321
24927;9361;24930;-12321;-12321;-12321;-12321;-12321
24928;12605;24931;-12321;-12321;-12321;-12321;-12321
24929;7980;24932;-12321;-12321;-12321;-12321;-12321
24930;11256;24933;-12321;-12321;-12321;-12321;-12321
24931;16283;24934;-12321;-12321;-12321;-12321;-12321
24932;11853;24935;-12321;-12321;-12321;-12321;-12321
24933;17373;24936;-12321;-12321;-12321;-12321;-12321
24934;8215;24937;-12321;-12321;-12321;-12321;-12321
24935;17374;24938;-12321;-12321;-12321;-12321;-12321
24936;17386;24939;-12321;-12321;-12321;-12321;-12321
24937;17376;24940;-12321;-12321;-12321;-12321;-12321
24938;11738;24941;-12321;-12321;-12321;-12321;-12321
24939;10282;24942;-12321;-12321;-12321;-12321;-12321
24940;12206;24943;-12321;-12321;-12321;-12321;-12321
24941;7459;24944;-12321;-12321;-12321;-12321;-12321
24942;17375;24945;-12321;-12321;-12321;-12321;-12321
24943;8603;24946;2.4700001E-2;575;0;292.9881;575
24944;11852;24947;-12321;-12321;-12321;-12321;-12321
24945;7533;24948;-12321;-12321;-12321;-12321;-12321
24946;11713;24949;-12321;-12321;-12321;-12321;-12321
24947;14725;24950;-12321;-12321;-12321;-12321;-12321
24948;10319;24951;-12321;-12321;-12321;-12321;-12321
24949;12414;24952;-12321;-12321;-12321;-12321;-12321
24950;13367;24953;-12321;-12321;-12321;-12321;-12321
24951;11257;24954;-12321;-12321;-12321;-12321;-12321
24952;16718;24955;-12321;-12321;-12321;-12321;-12321
24953;15651;24956;-12321;-12321;-12321;-12321;-12321
24954;17114;24957;-12321;-12321;-12321;-12321;-12321
24955;19007;24958;-12321;-12321;-12321;-12321;-12321
24956;15554;24959;-12321;-12321;-12321;-12321;-12321
24957;16215;24960;-12321;-12321;-12321;-12321;-12321
24958;17919;24961;-12321;-12321;-12321;-12321;-12321
24959;18971;24962;-12321;-12321;-12321;-12321;-12321
24960;18486;24963;-12321;-12321;-12321;-12321;-12321
24961;16646;24964;-12321;-12321;-12321;-12321;-12321
24962;15556;24965;-12321;-12321;-12321;-12321;-12321
24963;17055;24966;-12321;-12321;-12321;-12321;-12321
24964;13198;24967;-12321;-12321;-12321;-12321;-12321
24965;12371;24968;-12321;-12321;-12321;-12321;-12321
24966;16737;24969;-12321;-12321;-12321;-12321;-12321
24967;16954;24970;-12321;-12321;-12321;-12321;-12321
24968;16962;24971;-12321;-12321;-12321;-12321;-12321
24969;17314;24972;-12321;-12321;-12321;-12321;-12321
24970;18490;24973;-12321;-12321;-12321;-12321;-12321
24971;11604;24974;-12321;-12321;-12321;-12321;-12321
24972;15863;24975;-12321;-12321;-12321;-12321;-12321
24973;15760;24976;-12321;-12321;-12321;-12321;-12321
24974;17262;24977;-12321;-12321;-12321;-12321;-12321
24975;15524;24978;-12321;-12321;-12321;-12321;-12321
24976;9787;24979;-12321;-12321;-12321;-12321;-12321
24977;14971;24980;-12321;-12321;-12321;-12321;-12321
24978;11961;24981;-12321;-12321;-12321;-12321;-12321
24979;16913;24982;-12321;-12321;-12321;-12321;-12321
24980;11962;24983;-12321;-12321;-12321;-12321;-12321
24981;11893;24984;-12321;-12321;-12321;-12321;-12321
24982;7865;24985;-12321;-12321;-12321;-12321;-12321
24983;7427;24986;-12321;-12321;-12321;-12321;-12321
24984;13924;24987;-12321;-12321;-12321;-12321;-12321
24985;17031;24988;-12321;-12321;-12321;-12321;-12321
24986;15830;24989;-12321;-12321;-12321;-12321;-12321
24987;16951;24990;-12321;-12321;-12321;-12321;-12321
24988;16531;24991;-12321;-12321;-12321;-12321;-12321
24989;10850;24992;-12321;-12321;-12321;-12321;-12321
