ID;PROP_ID;COMP_ID;LiquidThermalConductivityA;LiquidThermalConductivityB;LiquidThermalConductivityC;LiquidThermalConductivityTmin;LiquidThermalConductivityTmax
21001;10887;21004;0.17907099;-2.9000001E-5;0;303.75;636.25
21002;10968;21005;0.168502;-3.7999998E-5;0;210;550
21003;9804;21006;0.18502399;-5.0999999E-5;0;200;640
21004;10884;21007;0.172778;-4.0999999E-5;0;200;590
21005;10888;21008;0.17907099;-2.9000001E-5;0;303.75;636.25
21006;10889;21009;0.180163;-3.4000001E-5;0;293.5;622.5
21007;10890;21010;0.17907099;-2.9000001E-5;0;303.75;636.25
21008;6301;21011;0.19409101;-1.9999999E-5;0;345.75;654.75
21009;15064;21012;-12321;-12321;-12321;-12321;-12321
21010;15066;21013;-12321;-12321;-12321;-12321;-12321
21011;12534;21014;0.192734;-0.000015;0;356;668
21012;11657;21015;-12321;-12321;-12321;-12321;-12321
21013;9077;21016;0.162313;-3.7000002E-5;0;200;630
21014;9848;21017;0.160694;-3.5000001E-5;0;200;580
21015;8126;21018;0.165307;-1.8999999E-5;0;220;540
21016;11192;21019;0.163184;-4.0999999E-5;0;200;620
21017;6163;21020;0.204779;-3.6000001E-5;0;260;630
21018;9742;21021;-12321;-12321;-12321;-12321;-12321
21019;9741;21022;-12321;-12321;-12321;-12321;-12321
21020;11749;21023;0.173085;-3.7000002E-5;0;200;520
21021;7080;21024;0.174391;3.7000002E-5;0;460;770
21022;11739;21025;0.171646;-1.8000001E-5;0;220;540
21023;12728;21026;0.14584599;-4.0999999E-5;0;200;672.5
21024;12997;21027;0.1725;-2.9999999E-5;0;210;540
21025;6967;21028;0.151556;-4.5000001E-5;0;221;640
21026;7031;21029;-12321;-12321;-12321;-12321;-12321
21027;11476;21030;0.17892;-3.7000002E-5;0;200;520
21028;10798;21031;-1.600756;0.79301798;798;222.75;677.75
21029;12535;21032;0.174108;-0.000042;0;200;680
21030;12328;21033;0.173085;-3.7000002E-5;0;200;520
21031;10519;21034;-1.440585;0.77302998;860;224.25;770
21032;9806;21035;0.173566;-4.0999999E-5;0;200;540
21033;5677;21036;-1.332679;0.686939;864;224.25;770
21034;12200;21037;0.218162;-0.000241;0;200;640
21035;9823;21038;0.203426;-4.6000001E-5;0;200;620
21036;12169;21039;0.17122;-4.6000001E-5;0;200;560
21037;5882;21040;0.163147;-0.000044;0;200;630
21038;12678;21041;0.14908899;-0.000032;0;200;570
21039;12159;21042;-12321;-12321;-12321;-12321;-12321
21040;15827;21043;0.225335;-0.000275;0;200;640
21041;14304;21044;0.131207;-0.000027;0;200;530
21042;8427;21045;0.13855401;-2.9000001E-5;0;200;580
21043;9392;21046;0.142702;-2.9000001E-5;0;200;540
21044;8474;21047;0.13417;-2.9999999E-5;0;200;590
21045;11460;21048;0.19389901;-2.6299999E-4;0;200;530
21046;13402;21049;0.146237;-3.5000001E-5;0;200;560
21047;12922;21050;0.248533;-3.1900001E-4;0;200;530
21048;12967;21051;0.193635;-2.9000001E-5;0;200;500
21049;14567;21052;0.199807;-2.8599999E-4;0;200;530
21050;9934;21053;0.149244;-0.000033;0;200;570
21051;13408;21054;0.177159;-2.9999999E-5;0;200;510
21052;9202;21055;0.183908;-4.8999998E-5;0;200;590
21053;14470;21056;0.224105;-0.000314;0;200;600
21054;15223;21057;0.218127;-0.000302;0;200;590
21055;14226;21058;0.192017;-0.000244;0;200;540
21056;13748;21059;0.188466;-0.00026;0;200;530
21057;13117;21060;0.15504301;-2.3000001E-5;0;200;470
21058;14234;21061;0.21431901;-3.0399999E-4;0;200;560
21059;12982;21062;0.165535;-4.0999999E-5;0;200;570
21060;7507;21063;0.139724;-3.4000001E-5;0;200;570
21061;16031;21064;-12321;-12321;-12321;-12321;-12321
21062;14402;21065;0.160467;-2.9000001E-5;0;200;520
21063;15268;21066;0.218127;-0.000302;0;200;590
21064;13089;21067;0.187758;-2.5000001E-4;0;200;530
21065;15630;21068;0.139277;-3.7000002E-5;0;220.5;589.5
21066;15628;21069;0.16208901;-0.000044;0;200;560
21067;14434;21070;0.165732;-4.0999999E-5;0;200;570
21068;15265;21071;0.172655;-4.5000001E-5;0;200;580
21069;11492;21072;0.15316001;6.0000002E-6;0;200;430
21070;19398;21073;0.137711;-2.4999999E-5;0;200;530
21071;11585;21074;-1.491825;0.81623697;1130;455.75;956.25
21072;14130;21075;0.216766;-0.000244;0;200;650
21073;11881;21076;-12321;-12321;-12321;-12321;-12321
21074;13474;21077;0.16655999;7.0000002E-5;0;420;690
21075;19399;21078;0.147595;-0.000033;0;200;550
21076;13771;21079;-12321;-12321;-12321;-12321;-12321
21077;19413;21080;-12321;-12321;-12321;-12321;-12321
21078;8518;21081;0.194252;-2.7300001E-4;0;200;520
21079;19397;21082;0.137711;-2.4999999E-5;0;200;530
21080;11586;21083;-1.499366;0.826648;1130;537.75;1010
21081;10134;21084;0.151034;0.000026;0;428;720
21082;6487;21085;0.285759;-0.000298;0;400;760
21083;13770;21086;-12321;-12321;-12321;-12321;-12321
21084;11924;21087;-12321;-12321;-12321;-12321;-12321
21085;19412;21088;-12321;-12321;-12321;-12321;-12321
21086;19400;21089;0.147595;-0.000033;0;200;550
21087;14659;21090;0.238316;-0.000321;0;200;580
21088;13397;21091;-12321;-12321;-12321;-12321;-12321
21089;16030;21092;-12321;-12321;-12321;-12321;-12321
21090;16033;21093;-12321;-12321;-12321;-12321;-12321
21091;9040;21094;0.204422;-0.000256;0;200;540
21092;9949;21095;0.219117;-2.6100001E-4;0;200;580
21093;7061;21096;0.12706;-2.3000001E-5;0;200;520
21094;13151;21097;-12321;-12321;-12321;-12321;-12321
21095;13152;21098;0.167623;-0.000043;0;200;600
21096;12283;21099;-12321;-12321;-12321;-12321;-12321
21097;12299;21100;0.211101;-0.000239;0;200;620
21098;10610;21101;0.14554501;-0.000014;0;200;480
21099;16563;21102;0.16911;-0.000044;0;200;550
21100;14232;21103;0.218162;-0.000241;0;200;640
21101;8598;21104;0.193885;-2.6199999E-4;0;200;510
21102;9363;21105;0.203426;-4.6000001E-5;0;200;620
21103;16855;21106;0.163203;-4.6000001E-5;0;200;670
21104;14305;21107;-12321;-12321;-12321;-12321;-12321
21105;10557;21108;0.13426501;-0.000031;0;200;590
21106;6955;21109;0.145583;-3.8999999E-5;0;200;560
21107;10974;21110;0.13927101;-1.8999999E-5;0;200;480
21108;13435;21111;0.141196;-0.000017;0;200;500
21109;10985;21112;0.25974399;-3.2699999E-4;0;200;600
21110;10563;21113;0.19677;-2.6299999E-4;0;200;530
21111;11666;21114;0.25943601;-0.000317;0;400;660
21112;14023;21115;0.20875899;-2.8800001E-4;0;200;550
21113;14720;21116;0.207766;-0.000294;0;200;570
21114;9109;21117;0.149244;-0.000033;0;200;570
21115;8777;21118;0.174244;-0.000027;0;200;480
21116;12559;21119;-12321;-12321;-12321;-12321;-12321
21117;8529;21120;0.172465;-0.000237;0;200;500
21118;13293;21121;0.17936601;-0.000223;0;200;570
21119;10250;21122;0.14475399;0.000004;0;200;440
21120;16853;21123;0.189476;-2.6900001E-4;0;200;490
21121;13733;21124;0.158612;-2.9000001E-5;0;200;510
21122;16854;21125;0.166473;-0.000043;0;200;670
21123;10611;21126;0.149406;-0.000026;0;200;500
21124;10505;21127;0.165723;-0.000032;0;200;560
21125;13563;21128;0.15926699;-4.5000001E-5;0;200;580
21126;8809;21129;0.196943;-2.5300001E-4;0;200;560
21127;8778;21130;0.17508499;-0.000033;0;200;540
21128;8776;21131;0.178978;-4.8999998E-5;0;200;600
21129;14550;21132;0.198544;-2.5899999E-4;0;200;560
21130;16032;21133;-12321;-12321;-12321;-12321;-12321
21131;14719;21134;0.199807;-2.8599999E-4;0;200;530
21132;5519;21135;-12321;-12321;-12321;-12321;-12321
21133;11120;21136;0.176947;-0.00022;0;310;600
21134;13390;21137;-1.626541;0.82510698;1346;737.75;896.75
21135;12543;21138;0.28787601;-2.9699999E-4;0;340;730
21136;14969;21139;0.172655;-4.5000001E-5;0;200;580
21137;12560;21140;0.204264;-0.000256;0;200;540
21138;15331;21141;0.164626;-2.9000001E-5;0;200;530
21139;11546;21142;0.15355299;0.000004;0;200;440
21140;17817;21143;0.183963;-5.0999999E-5;0;200;610
21141;10132;21144;-12321;-12321;-12321;-12321;-12321
21142;9790;21145;0.159179;-3.7999998E-5;0;200;650
21143;6617;21146;-12321;-12321;-12321;-12321;-12321
21144;13838;21147;-12321;-12321;-12321;-12321;-12321
21145;19060;21148;-12321;-12321;-12321;-12321;-12321
21146;17308;21149;-12321;-12321;-12321;-12321;-12321
21147;7267;21150;6.9787003E-2;-0.000004;0;270;630
21148;12949;21151;-1.488971;0.78131998;822;223.25;688.25
21149;9356;21152;0.163957;-0.000022;0;200;480
21150;18174;21153;0.161874;-2.9000001E-5;0;200;490
21151;18172;21154;0.173862;-3.4000001E-5;0;200;500
21152;10601;21155;0.160101;-3.6000001E-5;0;294.5;710
21153;13019;21156;-12321;-12321;-12321;-12321;-12321
21154;18189;21157;-1.440623;0.81439799;805;223;683
21155;18170;21158;0.168731;-9.9999997E-6;0;200;430
21156;18187;21159;0.180209;-5.0999999E-5;0;200;650
21157;18176;21160;0.19168399;-4.7000001E-5;0;200;600
21158;18292;21161;0.191599;-4.5000001E-5;0;200;670
21159;7751;21162;0.128296;-2.4999999E-5;0;200;530
21160;11859;21163;0.13542899;-0.000017;0;200;510
21161;7910;21164;-1.527216;0.78167802;838;223.75;698.75
21162;18235;21165;0.163868;-3.5000001E-5;0;200;550
21163;18264;21166;-1.579911;0.79168898;791;222.75;677.75
21164;18232;21167;0.18208;-4.6000001E-5;0;200;640
21165;9891;21168;0.206514;-2.9600001E-4;0;200;470
21166;12033;21169;0.168547;-3.6000001E-5;0;200;560
21167;17389;21170;0.25749499;-3.1199999E-4;0;200;690
21168;12210;21171;0.150893;-2.9000001E-5;0;200;500
21169;18304;21172;0.16333;-3.4000001E-5;0;200;540
21170;18290;21173;0.187851;-4.8999998E-5;0;200;667.25
21171;18603;21174;0.170432;-4.6000001E-5;0;200;650
21172;19218;21175;0.15916;-1.9999999E-5;0;200;450
21173;19371;21176;0.160046;-0.000013;0;200;480
21174;18606;21177;0.17107099;-4.7000001E-5;0;200;650
21175;19405;21178;0.16003101;-0.000033;0;200;520
21176;11823;21179;0.200596;-2.7700001E-4;0;200;550
21177;10715;21180;0.165664;-2.9999999E-5;0;200;540
21178;17388;21181;0.22469699;-0.000249;0;200;620
21179;6176;21182;0.207194;-0.000268;0;200;630
21180;18228;21183;0.161579;-3.9999999E-5;0;200;570
21181;6304;21184;-12321;-12321;-12321;-12321;-12321
21182;10650;21185;-12321;-12321;-12321;-12321;-12321
21183;11913;21186;0.169552;-0.000043;0;200;550
21184;9244;21187;0.199644;-5.9000002E-5;0;200;640
21185;8755;21188;0.219147;-2.8199999E-4;0;200;580
21186;8091;21189;0.21284799;-2.6999999E-4;0;200;560
21187;19409;21190;0.160046;-0.000013;0;200;480
21188;12019;21191;0.16679899;-3.7999998E-5;0;200;530
21189;7837;21192;0.20080601;-2.4199999E-4;0;200;540
21190;10935;21193;-12321;-12321;-12321;-12321;-12321
21191;11914;21194;0.16939799;-0.000042;0;200;550
21192;17391;21195;0.22862799;-2.6199999E-4;0;200;680
21193;18261;21196;0.165502;-4.6000001E-5;0;200;680
21194;17390;21197;0.21730401;-2.4600001E-4;0;200;640
21195;18258;21198;0.178207;-4.5000001E-5;0;200;660
21196;11100;21199;0.166619;-3.7000002E-5;0;200;530
21197;10893;21200;0.181196;-3.7999998E-5;0;283.25;670
21198;10969;21201;0.17214601;-5.6000001E-5;0;170;550
21199;10894;21202;0.182172;-0.000042;0;273;641
21200;10891;21203;0.172778;-4.0999999E-5;0;200;590
21201;10895;21204;0.181196;-3.7999998E-5;0;283.25;670
21202;10896;21205;0.183097;-4.5000001E-5;0;262.75;626.75
21203;8814;21206;0.182172;-0.000042;0;273;641
21204;9376;21207;0.21544901;-0.000044;0;343.5;637.5
21205;12526;21208;0.19537599;-2.4999999E-5;0;335.5;710
21206;11947;21209;0.168552;-0.000033;0;200;590
21207;8148;21210;0.162018;-3.6000001E-5;0;200;630
21208;8138;21211;0.160906;-3.4000001E-5;0;200;600
21209;8124;21212;0.159016;0.000011;0;260;540
21210;19058;21213;0.163184;-4.0999999E-5;0;200;620
21211;9839;21214;-12321;-12321;-12321;-12321;-12321
21212;9740;21215;-12321;-12321;-12321;-12321;-12321
21213;9805;21216;0.173566;-4.0999999E-5;0;200;540
21214;10518;21217;-1.440585;0.77302998;860;224.25;770
21215;8582;21218;0.166219;-0.000026;0;210;580
21216;12996;21219;0.17391799;-3.7000002E-5;0;200;540
21217;6070;21220;0.14150999;0.000011;0;300;600
21218;9597;21221;0.14523099;-0.000033;0;200;570
21219;8265;21222;-12321;-12321;-12321;-12321;-12321
21220;10539;21223;-12321;-12321;-12321;-12321;-12321
21221;9629;21224;-12321;-12321;-12321;-12321;-12321
21222;17179;21225;0.200734;-4.7000001E-5;0;200;600
21223;11009;21226;-1.535213;0.79419702;956;370;860
21224;10369;21227;0.21192101;-6.1999999E-5;0;220.75;594.25
21225;7901;21228;0.202674;-5.6000001E-5;0;200;610
21226;15127;21229;0.208322;-0.000054;0;200;580
21227;6069;21230;0.222859;-3.4299999E-4;0;200;570
21228;9810;21231;-12321;-12321;-12321;-12321;-12321
21229;17412;21232;0.201204;-4.8000002E-5;0;200;590
21230;11487;21233;0.17700499;-3.4000001E-5;0;200;540
21231;9074;21234;0.16848999;-0.000033;0;200;560
21232;9870;21235;0.179527;-0.000028;0;200;490
21233;13727;21236;0.13768999;-0.000033;0;200;570
21234;6660;21237;-12321;-12321;-12321;-12321;-12321
21235;7513;21238;0.120231;-0.000002;0;300;620
21236;18620;21239;0.180033;-0.000187;0;290;590
21237;7081;21240;0.178156;-0.000022;0;230;590
21238;8107;21241;0.17577399;-0.000021;0;200;470
21239;7804;21242;-12321;-12321;-12321;-12321;-12321
21240;8958;21243;0.19168299;-0.000054;0;200;620
21241;6681;21244;-12321;-12321;-12321;-12321;-12321
21242;18478;21245;0.18389399;-5.9000002E-5;0;221.25;650
21243;7914;21246;-1.3632129;0.80900198;954;226.25;803.75
21244;7808;21247;0.340947;-0.000351;0;380;800
21245;15942;21248;0.234899;1.4600001E-4;0;490;740
21246;9246;21249;-1.174629;0.80304199;892;275;775
21247;8919;21250;0.165332;-3.4000001E-5;0;264;696
21248;9615;21251;0.150133;-2.3000001E-5;0;284;668
21249;10635;21252;0.149703;-0.000015;0;315;665
21250;9727;21253;-1.509269;0.78430098;820;223.25;688.25
21251;8763;21254;0.187829;-0.000033;0;295;695
21252;13498;21255;0.129169;-0.000015;0;315;665
21253;12477;21256;-1.50805;0.78923702;790;222.75;677.75
21254;10911;21257;0.141635;-4.6000001E-5;0;200;629.25
21255;7846;21258;0.193896;-3.7999998E-5;0;200;510
21256;12246;21259;-1.561851;0.77078199;808;223;683
21257;5895;21260;0.18648501;-2.9999999E-5;0;280;700
21258;10789;21261;-1.568934;0.78026903;869;224.5;780
21259;8694;21262;0.14406499;-5.9999998E-5;0;240;620
21260;7357;21263;0.401481;4.6000001E-5;0;471.25;810
21261;19331;21264;-12321;-12321;-12321;-12321;-12321
21262;12894;21265;-12321;-12321;-12321;-12321;-12321
21263;13047;21266;-12321;-12321;-12321;-12321;-12321
21264;13182;21267;-12321;-12321;-12321;-12321;-12321
21265;19328;21268;-12321;-12321;-12321;-12321;-12321
21266;12893;21269;-12321;-12321;-12321;-12321;-12321
21267;13848;21270;-12321;-12321;-12321;-12321;-12321
21268;13722;21271;-12321;-12321;-12321;-12321;-12321
21269;13940;21272;-12321;-12321;-12321;-12321;-12321
21270;19315;21273;-12321;-12321;-12321;-12321;-12321
21271;12938;21274;-12321;-12321;-12321;-12321;-12321
21272;13021;21275;-12321;-12321;-12321;-12321;-12321
21273;19325;21276;-12321;-12321;-12321;-12321;-12321
21274;6770;21277;-12321;-12321;-12321;-12321;-12321
21275;14003;21278;-12321;-12321;-12321;-12321;-12321
21276;13374;21279;-12321;-12321;-12321;-12321;-12321
21277;12742;21280;-12321;-12321;-12321;-12321;-12321
21278;12780;21281;-12321;-12321;-12321;-12321;-12321
21279;19441;21282;-12321;-12321;-12321;-12321;-12321
21280;19316;21283;-12321;-12321;-12321;-12321;-12321
21281;19329;21284;-12321;-12321;-12321;-12321;-12321
21282;19326;21285;-12321;-12321;-12321;-12321;-12321
21283;14220;21286;-12321;-12321;-12321;-12321;-12321
21284;13114;21287;-12321;-12321;-12321;-12321;-12321
21285;13049;21288;-12321;-12321;-12321;-12321;-12321
21286;12782;21289;-12321;-12321;-12321;-12321;-12321
21287;19330;21290;-12321;-12321;-12321;-12321;-12321
21288;13053;21291;-12321;-12321;-12321;-12321;-12321
21289;14318;21292;-12321;-12321;-12321;-12321;-12321
21290;19440;21293;-12321;-12321;-12321;-12321;-12321
21291;19442;21294;-12321;-12321;-12321;-12321;-12321
21292;19439;21295;-12321;-12321;-12321;-12321;-12321
21293;19117;21296;-12321;-12321;-12321;-12321;-12321
21294;11606;21297;-12321;-12321;-12321;-12321;-12321
21295;19327;21298;-12321;-12321;-12321;-12321;-12321
21296;10846;21299;-12321;-12321;-12321;-12321;-12321
21297;12880;21300;-12321;-12321;-12321;-12321;-12321
21298;15042;21301;-1.355141;0.800093;847;224;704
21299;12787;21302;-12321;-12321;-12321;-12321;-12321
21300;13764;21303;-12321;-12321;-12321;-12321;-12321
21301;12781;21304;-12321;-12321;-12321;-12321;-12321
21302;19317;21305;-12321;-12321;-12321;-12321;-12321
21303;19332;21306;-12321;-12321;-12321;-12321;-12321
21304;13412;21307;-1.468222;0.79009998;858;272.75;709.25
21305;14209;21308;-1.4117661;0.78817898;827;223.5;693.5
21306;19333;21309;-12321;-12321;-12321;-12321;-12321
21307;13413;21310;-1.468222;0.79009998;858;272.75;709.25
21308;13883;21311;-1.4117661;0.78817898;827;223.5;693.5
21309;14230;21312;-12321;-12321;-12321;-12321;-12321
21310;19334;21313;-12321;-12321;-12321;-12321;-12321
21311;19415;21314;-12321;-12321;-12321;-12321;-12321
21312;10487;21315;-1.468222;0.79009998;858;272.75;709.25
21313;14208;21316;-1.4117661;0.78817898;827;223.5;693.5
21314;19284;21317;-12321;-12321;-12321;-12321;-12321
21315;7443;21318;-1.325076;0.80680501;854;224;704
21316;15292;21319;-12321;-12321;-12321;-12321;-12321
21317;13835;21320;-1.354885;0.80086797;847;224;704
21318;5933;21321;0.313169;1.8999999E-5;0;410;810
21319;7990;21322;0.20867901;0.000014;0;340;650
21320;10567;21323;-1.58823;0.77490699;820;223.25;688.25
21321;13605;21324;-12321;-12321;-12321;-12321;-12321
21322;16097;21325;0.47912201;-6.8000001E-5;0;448.5;743.5
21323;18809;21326;-1.110355;0.84125602;921;480.5;582.5
21324;8395;21327;0.474289;-5.9999998E-5;0;459.25;756.75
21325;11661;21328;-12321;-12321;-12321;-12321;-12321
21326;14832;21329;-12321;-12321;-12321;-12321;-12321
21327;15263;21330;-12321;-12321;-12321;-12321;-12321
21328;15259;21331;-12321;-12321;-12321;-12321;-12321
21329;15258;21332;-12321;-12321;-12321;-12321;-12321
21330;15257;21333;-12321;-12321;-12321;-12321;-12321
21331;14733;21334;-12321;-12321;-12321;-12321;-12321
21332;14556;21335;-12321;-12321;-12321;-12321;-12321
21333;14734;21336;-12321;-12321;-12321;-12321;-12321
21334;14513;21337;-12321;-12321;-12321;-12321;-12321
21335;14735;21338;-12321;-12321;-12321;-12321;-12321
21336;14514;21339;-12321;-12321;-12321;-12321;-12321
21337;14515;21340;-12321;-12321;-12321;-12321;-12321
21338;14512;21341;-12321;-12321;-12321;-12321;-12321
21339;14736;21342;-12321;-12321;-12321;-12321;-12321
21340;15174;21343;-12321;-12321;-12321;-12321;-12321
21341;15261;21344;-12321;-12321;-12321;-12321;-12321
21342;15260;21345;-12321;-12321;-12321;-12321;-12321
21343;15308;21346;-12321;-12321;-12321;-12321;-12321
21344;15262;21347;-12321;-12321;-12321;-12321;-12321
21345;15298;21348;-12321;-12321;-12321;-12321;-12321
21346;13168;21349;-12321;-12321;-12321;-12321;-12321
21347;7731;21350;-12321;-12321;-12321;-12321;-12321
21348;13052;21351;-12321;-12321;-12321;-12321;-12321
21349;14510;21352;-12321;-12321;-12321;-12321;-12321
21350;7719;21353;-12321;-12321;-12321;-12321;-12321
21351;13832;21354;-12321;-12321;-12321;-12321;-12321
21352;8678;21355;-12321;-12321;-12321;-12321;-12321
21353;6754;21356;-12321;-12321;-12321;-12321;-12321
21354;7718;21357;-12321;-12321;-12321;-12321;-12321
21355;6683;21358;-12321;-12321;-12321;-12321;-12321
21356;15299;21359;-12321;-12321;-12321;-12321;-12321
21357;262;21360;0.152;-8.9000001E-5;-0.000001;220;331
21358;7716;21361;-12321;-12321;-12321;-12321;-12321
21359;6804;21362;-12321;-12321;-12321;-12321;-12321
21360;18009;21363;-12321;-12321;-12321;-12321;-12321
21361;16881;21364;-12321;-12321;-12321;-12321;-12321
21362;268;21365;0.156;-9.9999997E-5;-0.000001;220;315
21363;13313;21366;-12321;-12321;-12321;-12321;-12321
21364;6757;21367;-12321;-12321;-12321;-12321;-12321
21365;263;21368;0.23520499;-6.7699997E-4;0.000001;250;410
21366;8204;21369;-12321;-12321;-12321;-12321;-12321
21367;13987;21370;-12321;-12321;-12321;-12321;-12321
21368;6768;21371;-12321;-12321;-12321;-12321;-12321
21369;8191;21372;-12321;-12321;-12321;-12321;-12321
21370;8059;21373;-12321;-12321;-12321;-12321;-12321
21371;269;21374;0.15899999;-9.7999997E-5;-0.000001;220;334
21372;15373;21375;-12321;-12321;-12321;-12321;-12321
21373;161;21376;0.114;-3.4000001E-5;0;295;730
21374;277;21377;9.4899997E-2;-0.000022;0;380;719
21375;134;21378;0.1124;-0.000027;0;344;491
21376;153;21379;0.1371;-7.5999997E-5;0;208;529
21377;5456;21380;0.13673;-0.000182;0;313.75;435.60001
21378;178;21381;0.1479;-0.000122;0;203;593
21379;284;21382;0.138;-6.6000001E-5;0;238;577
21380;183;21383;0.250251;-6.9700001E-4;0;170;370
21381;290;21384;0.16150001;-5.9999998E-5;-0.000001;269;345
21382;185;21385;7.7100001E-2;-0.000021;0;376;902
21383;296;21386;7.7200003E-2;-1.9999999E-5;0;373;922
21384;10860;21387;-12321;-12321;-12321;-12321;-12321
21385;10163;21388;-12321;-12321;-12321;-12321;-12321
21386;6736;21389;-12321;-12321;-12321;-12321;-12321
21387;17511;21390;0.121401;-9.9999997E-6;0;484.5;799.5
21388;13751;21391;-12321;-12321;-12321;-12321;-12321
21389;9185;21392;-12321;-12321;-12321;-12321;-12321
21390;14974;21393;-12321;-12321;-12321;-12321;-12321
21391;14995;21394;-12321;-12321;-12321;-12321;-12321
21392;264;21395;0.19117901;-4.9100001E-4;0;180;390
21393;9619;21396;-12321;-12321;-12321;-12321;-12321
21394;14149;21397;-12321;-12321;-12321;-12321;-12321
21395;11201;21398;-12321;-12321;-12321;-12321;-12321
21396;8058;21399;-12321;-12321;-12321;-12321;-12321
21397;270;21400;0.202208;-4.4900001E-4;0;180;420
21398;9183;21401;-12321;-12321;-12321;-12321;-12321
21399;6806;21402;-12321;-12321;-12321;-12321;-12321
21400;12242;21403;-12321;-12321;-12321;-12321;-12321
21401;6788;21404;0.17670099;-4.1000001E-4;0;240;445
21402;12087;21405;-1.2572089;0.83133698;1702;243.25;1530
21403;278;21406;9.4999999E-2;-1.9999999E-5;0;395;727
21404;285;21407;0.13699999;-5.6000001E-5;0;275;585
