ID;PROP_ID;COMP_ID;HenryConstantInWaterTemperature;HenryConstantInWaterInMoleFraction;HenryConstantInWaterInVolumeFraction
38013;9909;38016;-12321;-12321;-12321
38014;15702;38017;-12321;-12321;-12321
38015;14648;38018;-12321;-12321;-12321
38016;19313;38019;-12321;-12321;-12321
38017;18865;38020;-12321;-12321;-12321
38018;14184;38021;-12321;-12321;-12321
38019;15664;38022;-12321;-12321;-12321
38020;15661;38023;-12321;-12321;-12321
38021;13444;38024;-12321;-12321;-12321
38022;14649;38025;-12321;-12321;-12321
38023;11380;38026;-12321;-12321;-12321
38024;13622;38027;-12321;-12321;-12321
38025;16792;38028;-12321;-12321;-12321
38026;16789;38029;-12321;-12321;-12321
38027;12874;38030;-12321;-12321;-12321
38028;7320;38031;-12321;-12321;-12321
38029;9842;38032;-12321;-12321;-12321
38030;15436;38033;-12321;-12321;-12321
38031;15347;38034;-12321;-12321;-12321
38032;18410;38035;-12321;-12321;-12321
38033;12163;38036;-12321;-12321;-12321
38034;15493;38037;-12321;-12321;-12321
38035;5840;38038;-12321;-12321;-12321
38036;7334;38039;-12321;-12321;-12321
38037;7058;38040;-12321;-12321;-12321
38038;7065;38041;-12321;-12321;-12321
38039;15114;38042;-12321;-12321;-12321
38040;16773;38043;-12321;-12321;-12321
38041;9525;38044;-12321;-12321;-12321
38042;16386;38045;-12321;-12321;-12321
38043;16200;38046;-12321;-12321;-12321
38044;7388;38047;-12321;-12321;-12321
38045;7066;38048;-12321;-12321;-12321
38046;7375;38049;-12321;-12321;-12321
38047;9524;38050;-12321;-12321;-12321
38048;16198;38051;-12321;-12321;-12321
38049;13500;38052;-12321;-12321;-12321
38050;16065;38053;-12321;-12321;-12321
38051;12380;38054;-12321;-12321;-12321
38052;13267;38055;-12321;-12321;-12321
38053;16771;38056;-12321;-12321;-12321
38054;7548;38057;-12321;-12321;-12321
38055;13969;38058;-12321;-12321;-12321
38056;8583;38059;-12321;-12321;-12321
38057;16775;38060;-12321;-12321;-12321
38058;6329;38061;-12321;-12321;-12321
38059;6262;38062;-12321;-12321;-12321
38060;10938;38063;-12321;-12321;-12321
38061;15509;38064;-12321;-12321;-12321
38062;7387;38065;-12321;-12321;-12321
38063;5839;38066;-12321;-12321;-12321
38064;18755;38067;-12321;-12321;-12321
38065;10971;38068;-12321;-12321;-12321
38066;16423;38069;-12321;-12321;-12321
38067;12767;38070;-12321;-12321;-12321
38068;9277;38071;-12321;-12321;-12321
38069;15269;38072;-12321;-12321;-12321
38070;12725;38073;-12321;-12321;-12321
38071;16770;38074;-12321;-12321;-12321
38072;13106;38075;-12321;-12321;-12321
38073;13126;38076;-12321;-12321;-12321
38074;15677;38077;-12321;-12321;-12321
38075;16774;38078;-12321;-12321;-12321
38076;6337;38079;-12321;-12321;-12321
38077;18409;38080;-12321;-12321;-12321
38078;18408;38081;-12321;-12321;-12321
38079;16199;38082;-12321;-12321;-12321
38080;11645;38083;-12321;-12321;-12321
38081;16772;38084;-12321;-12321;-12321
38082;15784;38085;-12321;-12321;-12321
38083;15513;38086;-12321;-12321;-12321
38084;10350;38087;-12321;-12321;-12321
38085;16843;38088;-12321;-12321;-12321
38086;10734;38089;-12321;-12321;-12321
38087;14179;38090;-12321;-12321;-12321
38088;15514;38091;-12321;-12321;-12321
38089;16004;38092;-12321;-12321;-12321
38090;7084;38093;-12321;-12321;-12321
38091;10962;38094;-12321;-12321;-12321
38092;16842;38095;-12321;-12321;-12321
38093;16412;38096;-12321;-12321;-12321
38094;16398;38097;-12321;-12321;-12321
38095;18414;38098;-12321;-12321;-12321
38096;18411;38099;-12321;-12321;-12321
38097;18415;38100;-12321;-12321;-12321
38098;11019;38101;-12321;-12321;-12321
38099;10378;38102;-12321;-12321;-12321
38100;7558;38103;-12321;-12321;-12321
38101;11072;38104;-12321;-12321;-12321
38102;7634;38105;-12321;-12321;-12321
38103;13192;38106;-12321;-12321;-12321
38104;14464;38107;-12321;-12321;-12321
38105;13868;38108;-12321;-12321;-12321
38106;19086;38109;-12321;-12321;-12321
38107;16415;38110;-12321;-12321;-12321
38108;14465;38111;-12321;-12321;-12321
38109;16680;38112;-12321;-12321;-12321
38110;6724;38113;-12321;-12321;-12321
38111;15744;38114;-12321;-12321;-12321
38112;15080;38115;-12321;-12321;-12321
38113;5959;38116;-12321;-12321;-12321
38114;9518;38117;-12321;-12321;-12321
38115;15438;38118;-12321;-12321;-12321
38116;6344;38119;-12321;-12321;-12321
38117;5963;38120;-12321;-12321;-12321
38118;5958;38121;-12321;-12321;-12321
38119;16784;38122;-12321;-12321;-12321
38120;8595;38123;-12321;-12321;-12321
38121;14351;38124;-12321;-12321;-12321
38122;13952;38125;-12321;-12321;-12321
38123;16787;38126;-12321;-12321;-12321
38124;8608;38127;-12321;-12321;-12321
38125;13956;38128;-12321;-12321;-12321
38126;16066;38129;-12321;-12321;-12321
38127;16681;38130;-12321;-12321;-12321
38128;16205;38131;-12321;-12321;-12321
38129;14352;38132;-12321;-12321;-12321
38130;15181;38133;-12321;-12321;-12321
38131;12648;38134;-12321;-12321;-12321
38132;8409;38135;-12321;-12321;-12321
38133;9583;38136;-12321;-12321;-12321
38134;16020;38137;-12321;-12321;-12321
38135;16021;38138;-12321;-12321;-12321
38136;7280;38139;-12321;-12321;-12321
38137;16022;38140;-12321;-12321;-12321
38138;6159;38141;-12321;-12321;-12321
38139;5956;38142;-12321;-12321;-12321
38140;9535;38143;-12321;-12321;-12321
38141;6157;38144;-12321;-12321;-12321
38142;6158;38145;-12321;-12321;-12321
38143;5766;38146;-12321;-12321;-12321
38144;9654;38147;-12321;-12321;-12321
38145;8358;38148;-12321;-12321;-12321
38146;10133;38149;-12321;-12321;-12321
38147;6253;38150;-12321;-12321;-12321
38148;7067;38151;-12321;-12321;-12321
38149;15852;38152;-12321;-12321;-12321
38150;14292;38153;-12321;-12321;-12321
38151;10538;38154;-12321;-12321;-12321
38152;11798;38155;-12321;-12321;-12321
38153;14291;38156;-12321;-12321;-12321
38154;6874;38157;-12321;-12321;-12321
38155;11344;38158;-12321;-12321;-12321
38156;6177;38159;-12321;-12321;-12321
38157;8911;38160;-12321;-12321;-12321
38158;12628;38161;-12321;-12321;-12321
38159;7651;38162;-12321;-12321;-12321
38160;6393;38163;-12321;-12321;-12321
38161;16662;38164;-12321;-12321;-12321
38162;7556;38165;-12321;-12321;-12321
38163;7126;38166;-12321;-12321;-12321
38164;7627;38167;-12321;-12321;-12321
38165;17161;38168;-12321;-12321;-12321
38166;7455;38169;-12321;-12321;-12321
38167;6244;38170;-12321;-12321;-12321
38168;7598;38171;-12321;-12321;-12321
38169;11797;38172;-12321;-12321;-12321
38170;6386;38173;-12321;-12321;-12321
38171;11640;38174;-12321;-12321;-12321
38172;19004;38175;-12321;-12321;-12321
38173;6281;38176;-12321;-12321;-12321
38174;6178;38177;-12321;-12321;-12321
38175;8098;38178;-12321;-12321;-12321
38176;5768;38179;-12321;-12321;-12321
38177;6366;38180;-12321;-12321;-12321
38178;11877;38181;-12321;-12321;-12321
38179;12627;38182;-12321;-12321;-12321
38180;13171;38183;-12321;-12321;-12321
38181;12150;38184;-12321;-12321;-12321
38182;7087;38185;-12321;-12321;-12321
38183;11765;38186;-12321;-12321;-12321
38184;6098;38187;-12321;-12321;-12321
38185;9316;38188;-12321;-12321;-12321
38186;7555;38189;-12321;-12321;-12321
38187;12698;38190;-12321;-12321;-12321
38188;15831;38191;-12321;-12321;-12321
38189;7484;38192;-12321;-12321;-12321
38190;12331;38193;-12321;-12321;-12321
38191;6397;38194;-12321;-12321;-12321
38192;18968;38195;-12321;-12321;-12321
38193;7117;38196;-12321;-12321;-12321
38194;6118;38197;-12321;-12321;-12321
38195;7020;38198;-12321;-12321;-12321
38196;11799;38199;-12321;-12321;-12321
38197;12577;38200;-12321;-12321;-12321
38198;7628;38201;-12321;-12321;-12321
38199;11191;38202;-12321;-12321;-12321
38200;11195;38203;-12321;-12321;-12321
38201;18666;38204;-12321;-12321;-12321
38202;12251;38205;-12321;-12321;-12321
38203;6272;38206;-12321;-12321;-12321
38204;5711;38207;-12321;-12321;-12321
38205;8588;38208;-12321;-12321;-12321
38206;6394;38209;-12321;-12321;-12321
38207;18756;38210;-12321;-12321;-12321
38208;15118;38211;-12321;-12321;-12321
38209;8549;38212;-12321;-12321;-12321
38210;8222;38213;-12321;-12321;-12321
38211;9037;38214;-12321;-12321;-12321
38212;11830;38215;-12321;-12321;-12321
38213;7339;38216;-12321;-12321;-12321
38214;15601;38217;-12321;-12321;-12321
38215;15615;38218;-12321;-12321;-12321
38216;16320;38219;-12321;-12321;-12321
38217;7309;38220;-12321;-12321;-12321
38218;7580;38221;-12321;-12321;-12321
38219;10992;38222;-12321;-12321;-12321
38220;8117;38223;-12321;-12321;-12321
38221;8108;38224;-12321;-12321;-12321
38222;18531;38225;-12321;-12321;-12321
38223;9626;38226;-12321;-12321;-12321
38224;8576;38227;-12321;-12321;-12321
38225;8018;38228;-12321;-12321;-12321
38226;10248;38229;-12321;-12321;-12321
38227;8578;38230;-12321;-12321;-12321
38228;18313;38231;-12321;-12321;-12321
38229;18315;38232;-12321;-12321;-12321
38230;18317;38233;-12321;-12321;-12321
38231;18319;38234;-12321;-12321;-12321
38232;18596;38235;-12321;-12321;-12321
38233;7035;38236;-12321;-12321;-12321
38234;11630;38237;-12321;-12321;-12321
38235;10498;38238;-12321;-12321;-12321
38236;11099;38239;-12321;-12321;-12321
38237;18707;38240;-12321;-12321;-12321
38238;18827;38241;-12321;-12321;-12321
38239;6726;38242;-12321;-12321;-12321
38240;8505;38243;-12321;-12321;-12321
38241;18832;38244;-12321;-12321;-12321
38242;9399;38245;-12321;-12321;-12321
38243;12596;38246;-12321;-12321;-12321
38244;18822;38247;-12321;-12321;-12321
38245;8852;38248;-12321;-12321;-12321
38246;19420;38249;-12321;-12321;-12321
38247;5743;38250;-12321;-12321;-12321
38248;8848;38251;-12321;-12321;-12321
38249;8506;38252;-12321;-12321;-12321
38250;11000;38253;-12321;-12321;-12321
38251;7840;38254;-12321;-12321;-12321
38252;19336;38255;-12321;-12321;-12321
38253;19335;38256;-12321;-12321;-12321
38254;6574;38257;-12321;-12321;-12321
38255;10241;38258;-12321;-12321;-12321
38256;7547;38259;-12321;-12321;-12321
38257;7138;38260;-12321;-12321;-12321
38258;7083;38261;-12321;-12321;-12321
38259;5626;38262;-12321;-12321;-12321
38260;5642;38263;-12321;-12321;-12321
38261;19831;38264;-12321;-12321;-12321
38262;19817;38265;-12321;-12321;-12321
38263;19818;38266;-12321;-12321;-12321
38264;5627;38267;-12321;-12321;-12321
38265;19823;38268;-12321;-12321;-12321
38266;19822;38269;-12321;-12321;-12321
38267;19825;38270;-12321;-12321;-12321
38268;19826;38271;-12321;-12321;-12321
38269;19824;38272;-12321;-12321;-12321
38270;19847;38273;-12321;-12321;-12321
38271;19821;38274;-12321;-12321;-12321
38272;19819;38275;-12321;-12321;-12321
38273;5651;38276;-12321;-12321;-12321
38274;5658;38277;-12321;-12321;-12321
38275;19827;38278;-12321;-12321;-12321
38276;19830;38279;-12321;-12321;-12321
38277;5650;38280;-12321;-12321;-12321
38278;5649;38281;-12321;-12321;-12321
38279;19968;38282;-12321;-12321;-12321
38280;5614;38283;-12321;-12321;-12321
38281;19828;38284;-12321;-12321;-12321
38282;5621;38285;-12321;-12321;-12321
38283;19833;38286;-12321;-12321;-12321
38284;19832;38287;-12321;-12321;-12321
38285;5637;38288;-12321;-12321;-12321
38286;19834;38289;-12321;-12321;-12321
38287;19836;38290;-12321;-12321;-12321
38288;19835;38291;-12321;-12321;-12321
38289;5655;38292;-12321;-12321;-12321
38290;5662;38293;-12321;-12321;-12321
38291;5644;38294;-12321;-12321;-12321
38292;19820;38295;-12321;-12321;-12321
38293;19829;38296;-12321;-12321;-12321
38294;19877;38297;-12321;-12321;-12321
38295;19838;38298;-12321;-12321;-12321
38296;19837;38299;-12321;-12321;-12321
38297;5640;38300;-12321;-12321;-12321
38298;5630;38301;-12321;-12321;-12321
38299;5646;38302;-12321;-12321;-12321
38300;5632;38303;-12321;-12321;-12321
38301;19862;38304;-12321;-12321;-12321
38302;5631;38305;-12321;-12321;-12321
38303;5628;38306;-12321;-12321;-12321
38304;5643;38307;-12321;-12321;-12321
38305;19839;38308;-12321;-12321;-12321
38306;19842;38309;-12321;-12321;-12321
38307;19841;38310;-12321;-12321;-12321
38308;19840;38311;-12321;-12321;-12321
38309;5623;38312;-12321;-12321;-12321
38310;19843;38313;-12321;-12321;-12321
38311;5639;38314;-12321;-12321;-12321
38312;19967;38315;-12321;-12321;-12321
38313;5653;38316;-12321;-12321;-12321
38314;19845;38317;-12321;-12321;-12321
38315;19844;38318;-12321;-12321;-12321
38316;5660;38319;-12321;-12321;-12321
38317;5615;38320;-12321;-12321;-12321
38318;19846;38321;-12321;-12321;-12321
38319;5648;38322;-12321;-12321;-12321
38320;5652;38323;-12321;-12321;-12321
38321;5659;38324;-12321;-12321;-12321
38322;19878;38325;-12321;-12321;-12321
38323;19850;38326;-12321;-12321;-12321
38324;19848;38327;-12321;-12321;-12321
38325;19849;38328;-12321;-12321;-12321
38326;5624;38329;-12321;-12321;-12321
38327;5638;38330;-12321;-12321;-12321
38328;5656;38331;-12321;-12321;-12321
38329;5663;38332;-12321;-12321;-12321
38330;19852;38333;-12321;-12321;-12321
38331;19851;38334;-12321;-12321;-12321
38332;19853;38335;-12321;-12321;-12321
38333;19856;38336;-12321;-12321;-12321
38334;19855;38337;-12321;-12321;-12321
38335;19854;38338;-12321;-12321;-12321
38336;19879;38339;-12321;-12321;-12321
38337;19858;38340;-12321;-12321;-12321
38338;19859;38341;-12321;-12321;-12321
38339;19857;38342;-12321;-12321;-12321
38340;5617;38343;-12321;-12321;-12321
38341;19861;38344;-12321;-12321;-12321
38342;5618;38345;-12321;-12321;-12321
38343;5633;38346;-12321;-12321;-12321
38344;5629;38347;-12321;-12321;-12321
38345;5647;38348;-12321;-12321;-12321
38346;5625;38349;-12321;-12321;-12321
38347;5645;38350;-12321;-12321;-12321
38348;19863;38351;-12321;-12321;-12321
38349;5616;38352;-12321;-12321;-12321
38350;19970;38353;-12321;-12321;-12321
38351;19864;38354;-12321;-12321;-12321
38352;19969;38355;-12321;-12321;-12321
38353;19865;38356;-12321;-12321;-12321
38354;19866;38357;-12321;-12321;-12321
38355;19860;38358;-12321;-12321;-12321
38356;19868;38359;-12321;-12321;-12321
38357;19869;38360;-12321;-12321;-12321
38358;5622;38361;-12321;-12321;-12321
38359;5634;38362;-12321;-12321;-12321
38360;5654;38363;-12321;-12321;-12321
38361;19867;38364;-12321;-12321;-12321
38362;5661;38365;-12321;-12321;-12321
38363;5619;38366;-12321;-12321;-12321
38364;5635;38367;-12321;-12321;-12321
38365;5641;38368;-12321;-12321;-12321
38366;19870;38369;-12321;-12321;-12321
38367;19871;38370;-12321;-12321;-12321
38368;5620;38371;-12321;-12321;-12321
38369;19873;38372;-12321;-12321;-12321
38370;19872;38373;-12321;-12321;-12321
38371;5636;38374;-12321;-12321;-12321
38372;5657;38375;-12321;-12321;-12321
38373;5664;38376;-12321;-12321;-12321
38374;19874;38377;-12321;-12321;-12321
38375;391;38378;20;-12321;-12321
38376;5408;38379;-12321;-12321;-12321
38377;2762;38380;-12321;-12321;-12321
38378;5400;38381;-12321;-12321;-12321
38379;5404;38382;-12321;-12321;-12321
38380;7179;38383;-12321;-12321;-12321
38381;16707;38384;-12321;-12321;-12321
38382;7802;38385;-12321;-12321;-12321
38383;15623;38386;-12321;-12321;-12321
38384;6212;38387;-12321;-12321;-12321
38385;5712;38388;-12321;-12321;-12321
38386;6454;38389;-12321;-12321;-12321
38387;9283;38390;-12321;-12321;-12321
38388;6196;38391;-12321;-12321;-12321
38389;6200;38392;-12321;-12321;-12321
38390;7158;38393;-12321;-12321;-12321
38391;5866;38394;-12321;-12321;-12321
38392;18841;38395;-12321;-12321;-12321
38393;10713;38396;-12321;-12321;-12321
38394;9186;38397;-12321;-12321;-12321
38395;16488;38398;-12321;-12321;-12321
38396;19026;38399;-12321;-12321;-12321
38397;10076;38400;-12321;-12321;-12321
38398;14738;38401;-12321;-12321;-12321
38399;13517;38402;-12321;-12321;-12321
38400;13529;38403;-12321;-12321;-12321
38401;18898;38404;-12321;-12321;-12321
38402;16105;38405;-12321;-12321;-12321
38403;10444;38406;-12321;-12321;-12321
38404;7819;38407;-12321;-12321;-12321
38405;6739;38408;-12321;-12321;-12321
38406;11390;38409;-12321;-12321;-12321
38407;6740;38410;-12321;-12321;-12321
38408;8342;38411;-12321;-12321;-12321
38409;12944;38412;-12321;-12321;-12321
38410;7643;38413;-12321;-12321;-12321
38411;9838;38414;-12321;-12321;-12321
38412;13235;38415;-12321;-12321;-12321
38413;14526;38416;-12321;-12321;-12321
38414;13626;38417;-12321;-12321;-12321
38415;7848;38418;-12321;-12321;-12321
38416;11146;38419;-12321;-12321;-12321
38417;10908;38420;-12321;-12321;-12321
38418;14914;38421;-12321;-12321;-12321
38419;12101;38422;-12321;-12321;-12321
38420;15423;38423;-12321;-12321;-12321
38421;15045;38424;-12321;-12321;-12321
38422;9973;38425;-12321;-12321;-12321
38423;19452;38426;-12321;-12321;-12321
38424;12102;38427;-12321;-12321;-12321
38425;14308;38428;-12321;-12321;-12321
38426;11862;38429;-12321;-12321;-12321
38427;13739;38430;-12321;-12321;-12321
38428;7710;38431;-12321;-12321;-12321
38429;13451;38432;-12321;-12321;-12321
38430;9397;38433;-12321;-12321;-12321
38431;7820;38434;-12321;-12321;-12321
38432;8584;38435;-12321;-12321;-12321
38433;14706;38436;-12321;-12321;-12321
38434;14684;38437;-12321;-12321;-12321
38435;13270;38438;-12321;-12321;-12321
38436;8256;38439;-12321;-12321;-12321
38437;13677;38440;-12321;-12321;-12321
38438;7596;38441;-12321;-12321;-12321
38439;9317;38442;-12321;-12321;-12321
38440;17382;38443;-12321;-12321;-12321
38441;15712;38444;-12321;-12321;-12321
38442;10663;38445;-12321;-12321;-12321
38443;16841;38446;-12321;-12321;-12321
38444;9161;38447;-12321;-12321;-12321
38445;9301;38448;-12321;-12321;-12321
38446;17385;38449;-12321;-12321;-12321
38447;14600;38450;-12321;-12321;-12321
38448;13702;38451;-12321;-12321;-12321
38449;11386;38452;-12321;-12321;-12321
38450;10879;38453;-12321;-12321;-12321
38451;13850;38454;-12321;-12321;-12321
38452;13223;38455;-12321;-12321;-12321
38453;7563;38456;-12321;-12321;-12321
38454;12496;38457;-12321;-12321;-12321
38455;10841;38458;-12321;-12321;-12321
38456;10387;38459;-12321;-12321;-12321
38457;14686;38460;-12321;-12321;-12321
38458;14476;38461;-12321;-12321;-12321
38459;7656;38462;-12321;-12321;-12321
38460;14910;38463;-12321;-12321;-12321
38461;14255;38464;-12321;-12321;-12321
38462;17383;38465;-12321;-12321;-12321
38463;9954;38466;-12321;-12321;-12321
38464;12764;38467;-12321;-12321;-12321
38465;10400;38468;-12321;-12321;-12321
38466;14313;38469;-12321;-12321;-12321
38467;13116;38470;-12321;-12321;-12321
38468;15878;38471;-12321;-12321;-12321
38469;14240;38472;-12321;-12321;-12321
38470;17384;38473;-12321;-12321;-12321
38471;13224;38474;-12321;-12321;-12321
38472;14562;38475;-12321;-12321;-12321
38473;11813;38476;-12321;-12321;-12321
38474;17105;38477;-12321;-12321;-12321
38475;16181;38478;-12321;-12321;-12321
38476;15970;38479;-12321;-12321;-12321
38477;8880;38480;-12321;-12321;-12321
38478;6608;38481;-12321;-12321;-12321
38479;13643;38482;-12321;-12321;-12321
38480;6997;38483;-12321;-12321;-12321
38481;10127;38484;-12321;-12321;-12321
38482;14382;38485;-12321;-12321;-12321
38483;9545;38486;-12321;-12321;-12321
38484;6645;38487;-12321;-12321;-12321
38485;7659;38488;-12321;-12321;-12321
38486;9371;38489;-12321;-12321;-12321
38487;11336;38490;-12321;-12321;-12321
38488;19032;38491;-12321;-12321;-12321
38489;7696;38492;-12321;-12321;-12321
38490;13597;38493;-12321;-12321;-12321
38491;6988;38494;-12321;-12321;-12321
38492;7826;38495;-12321;-12321;-12321
38493;7109;38496;-12321;-12321;-12321
38494;12259;38497;-12321;-12321;-12321
38495;17759;38498;-12321;-12321;-12321
38496;13421;38499;-12321;-12321;-12321
38497;12919;38500;-12321;-12321;-12321
38498;17760;38501;-12321;-12321;-12321
38499;16211;38502;-12321;-12321;-12321
38500;16426;38503;-12321;-12321;-12321
38501;13034;38504;-12321;-12321;-12321
38502;8407;38505;-12321;-12321;-12321
38503;15224;38506;-12321;-12321;-12321
38504;19011;38507;-12321;-12321;-12321
38505;11785;38508;-12321;-12321;-12321
38506;10953;38509;-12321;-12321;-12321
38507;7216;38510;-12321;-12321;-12321
38508;14865;38511;-12321;-12321;-12321
38509;10001;38512;-12321;-12321;-12321
38510;9512;38513;-12321;-12321;-12321
38511;6991;38514;-12321;-12321;-12321
38512;10656;38515;-12321;-12321;-12321
38513;13331;38516;-12321;-12321;-12321
38514;10997;38517;-12321;-12321;-12321
38515;14574;38518;-12321;-12321;-12321
38516;12047;38519;-12321;-12321;-12321
38517;14643;38520;-12321;-12321;-12321
38518;10390;38521;-12321;-12321;-12321
38519;14455;38522;-12321;-12321;-12321
38520;7633;38523;-12321;-12321;-12321
38521;13482;38524;-12321;-12321;-12321
38522;14187;38525;-12321;-12321;-12321
38523;14823;38526;-12321;-12321;-12321
38524;13788;38527;-12321;-12321;-12321
38525;7567;38528;-12321;-12321;-12321
38526;10628;38529;-12321;-12321;-12321
38527;13699;38530;-12321;-12321;-12321
38528;13306;38531;-12321;-12321;-12321
38529;7631;38532;-12321;-12321;-12321
38530;14454;38533;-12321;-12321;-12321
38531;7654;38534;-12321;-12321;-12321
38532;13320;38535;-12321;-12321;-12321
38533;13583;38536;-12321;-12321;-12321
38534;14871;38537;-12321;-12321;-12321
38535;10714;38538;-12321;-12321;-12321
38536;15742;38539;-12321;-12321;-12321
38537;14975;38540;-12321;-12321;-12321
38538;12381;38541;-12321;-12321;-12321
38539;15273;38542;-12321;-12321;-12321
38540;11880;38543;-12321;-12321;-12321
38541;19500;38544;-12321;-12321;-12321
38542;19499;38545;-12321;-12321;-12321
38543;19401;38546;-12321;-12321;-12321
38544;19402;38547;-12321;-12321;-12321
38545;14142;38548;-12321;-12321;-12321
38546;14951;38549;-12321;-12321;-12321
38547;19748;38550;-12321;-12321;-12321
38548;6114;38551;-12321;-12321;-12321
38549;11418;38552;-12321;-12321;-12321
38550;12065;38553;-12321;-12321;-12321
38551;12072;38554;-12321;-12321;-12321
38552;19158;38555;-12321;-12321;-12321
38553;12738;38556;-12321;-12321;-12321
38554;8051;38557;-12321;-12321;-12321
38555;7524;38558;-12321;-12321;-12321
38556;10750;38559;-12321;-12321;-12321
38557;13545;38560;-12321;-12321;-12321
38558;7941;38561;-12321;-12321;-12321
38559;9463;38562;-12321;-12321;-12321
38560;8883;38563;-12321;-12321;-12321
38561;8585;38564;-12321;-12321;-12321
38562;9395;38565;-12321;-12321;-12321
38563;12988;38566;-12321;-12321;-12321
38564;9523;38567;-12321;-12321;-12321
38565;10101;38568;-12321;-12321;-12321
38566;9140;38569;-12321;-12321;-12321
38567;9802;38570;-12321;-12321;-12321
38568;9068;38571;-12321;-12321;-12321
38569;8980;38572;-12321;-12321;-12321
38570;13352;38573;-12321;-12321;-12321
38571;10865;38574;-12321;-12321;-12321
38572;15709;38575;-12321;-12321;-12321
38573;13424;38576;-12321;-12321;-12321
38574;13925;38577;-12321;-12321;-12321
38575;12026;38578;-12321;-12321;-12321
38576;9160;38579;-12321;-12321;-12321
38577;9304;38580;-12321;-12321;-12321
38578;16389;38581;-12321;-12321;-12321
38579;11273;38582;-12321;-12321;-12321
38580;11113;38583;-12321;-12321;-12321
38581;12866;38584;-12321;-12321;-12321
38582;10502;38585;-12321;-12321;-12321
38583;8310;38586;-12321;-12321;-12321
38584;10706;38587;-12321;-12321;-12321
38585;13005;38588;-12321;-12321;-12321
38586;14258;38589;-12321;-12321;-12321
38587;10172;38590;-12321;-12321;-12321
38588;8301;38591;-12321;-12321;-12321
38589;11656;38592;-12321;-12321;-12321
38590;8302;38593;-12321;-12321;-12321
38591;12763;38594;-12321;-12321;-12321
38592;8719;38595;-12321;-12321;-12321
38593;10368;38596;-12321;-12321;-12321
38594;13411;38597;-12321;-12321;-12321
38595;6776;38598;-12321;-12321;-12321
38596;11781;38599;-12321;-12321;-12321
38597;18987;38600;-12321;-12321;-12321
38598;19264;38601;-12321;-12321;-12321
38599;19375;38602;-12321;-12321;-12321
38600;19279;38603;-12321;-12321;-12321
38601;18944;38604;-12321;-12321;-12321
38602;18974;38605;-12321;-12321;-12321
38603;6932;38606;-12321;-12321;-12321
38604;9393;38607;-12321;-12321;-12321
38605;12963;38608;-12321;-12321;-12321
38606;12540;38609;-12321;-12321;-12321
38607;17761;38610;-12321;-12321;-12321
38608;14827;38611;-12321;-12321;-12321
38609;12970;38612;-12321;-12321;-12321
38610;12969;38613;-12321;-12321;-12321
38611;607;38614;25;63920.594;1.150561
38612;1804;38615;25;190202.92;3.423625
38613;1406;38616;25;96367.563;1.734602
38614;2171;38617;25;192087.67;3.45755
38615;1002;38618;25;75911.969;1.366405
38616;607;38619;25;63920.594;1.150561
38617;515;38620;25;11470.995;0.206476
38618;1002;38621;25;75911.969;1.366405
38619;1406;38622;25;96367.563;1.734602
38620;1804;38623;25;190202.92;3.423625
38621;2171;38624;25;192087.67;3.45755
38622;11500;38625;-12321;-12321;-12321
38623;607;38626;25;63920.594;1.150561
38624;1804;38627;25;190202.92;3.423625
38625;1406;38628;25;96367.563;1.734602
38626;10205;38629;-12321;-12321;-12321
38627;14042;38630;-12321;-12321;-12321
38628;19293;38631;-12321;-12321;-12321
38629;9636;38632;-12321;-12321;-12321
38630;19052;38633;-12321;-12321;-12321
38631;7969;38634;-12321;-12321;-12321
38632;19005;38635;-12321;-12321;-12321
38633;13377;38636;-12321;-12321;-12321
38634;8025;38637;-12321;-12321;-12321
38635;13088;38638;-12321;-12321;-12321
38636;18803;38639;-12321;-12321;-12321
38637;18804;38640;-12321;-12321;-12321
38638;19192;38641;-12321;-12321;-12321
38639;18770;38642;-12321;-12321;-12321
38640;13541;38643;-12321;-12321;-12321
38641;14317;38644;-12321;-12321;-12321
38642;13694;38645;-12321;-12321;-12321
38643;8907;38646;-12321;-12321;-12321
38644;2171;38647;25;192087.67;3.45755
38645;19460;38648;-12321;-12321;-12321
38646;12383;38649;-12321;-12321;-12321
38647;7606;38650;-12321;-12321;-12321
38648;18073;38651;-12321;-12321;-12321
38649;12514;38652;-12321;-12321;-12321
38650;6896;38653;-12321;-12321;-12321
38651;1002;38654;25;75911.969;1.366405
38652;5610;38655;-12321;-12321;-12321
38653;5966;38656;-12321;-12321;-12321
38654;14396;38657;-12321;-12321;-12321
38655;7362;38658;-12321;-12321;-12321
38656;14395;38659;-12321;-12321;-12321
38657;6403;38660;-12321;-12321;-12321
38658;6345;38661;-12321;-12321;-12321
38659;19262;38662;-12321;-12321;-12321
38660;18984;38663;-12321;-12321;-12321
38661;7089;38664;-12321;-12321;-12321
38662;19044;38665;-12321;-12321;-12321
38663;14673;38666;-12321;-12321;-12321
38664;14669;38667;-12321;-12321;-12321
38665;14393;38668;-12321;-12321;-12321
38666;7256;38669;-12321;-12321;-12321
38667;7119;38670;-12321;-12321;-12321
38668;7111;38671;-12321;-12321;-12321
38669;19265;38672;-12321;-12321;-12321
38670;14668;38673;-12321;-12321;-12321
38671;8369;38674;-12321;-12321;-12321
38672;14667;38675;-12321;-12321;-12321
38673;12795;38676;-12321;-12321;-12321
38674;7283;38677;-12321;-12321;-12321
38675;11149;38678;-12321;-12321;-12321
